,final_address,addrbunho,address,cafe,cafe_id,image_url,franchise,si,town,ri,dong,address1,lat,lng
1276,제주특별자치도 제주시 이도이동 1180-3,1180-3,제주특별자치도 제주시 이도이동,모카,15779952,,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.4985380398711,126.53094831707376
2012,제주특별자치도 제주시 이도1동 1259-3,1259-3,제주특별자치도 제주시 이도1동,사랑방,9058357,,0.0,제주시,제주시,제주시,이도1동,"['제주특별자치도', '제주시', '이도1동']",33.501569538744235,126.52866339984686
1885,제주특별자치도 제주시 이도1동 1493-1,1493-1,제주특별자치도 제주시 이도1동,아일랜드팩토리,1775357570,http://t1.daumcdn.net/place/EA189E54035B4F1AA3B27F3D22C1447A,0.0,제주시,제주시,제주시,이도1동,"['제주특별자치도', '제주시', '이도1동']",33.510518340019786,126.52337555192369
2197,제주특별자치도 제주시 이도2동 1982-23,1982-23,제주특별자치도 제주시 이도2동,카페수,19584197,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.489657686201504,126.54115385852587
2401,제주특별자치도 제주시 아라일동 6143-7,6143-7,제주특별자치도 제주시 아라일동,크루커피,188607074,,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.47168400390117,126.54718272979414
2134,제주특별자치도 제주시 삼양이동 2300-6,2300-6,제주특별자치도 제주시 삼양이동,플랜비스터디카페 삼화점,618642706,,0.0,제주시,제주시,제주시,삼양이동,"['제주특별자치도', '제주시', '삼양이동']",33.51753722328466,126.58045352089938
64,제주특별자치도 제주시 삼도1동 518-12,518-12,제주특별자치도 제주시 삼도1동,커피다,1372705165,,0.0,제주시,제주시,제주시,삼도1동,"['제주특별자치도', '제주시', '삼도1동']",33.50020018141167,126.51769406178195
1604,제주특별자치도 제주시 연동 261-39,261-39,제주특별자치도 제주시 연동,코너스윗,15658629,http://t1.daumcdn.net/place/5BB9F250342A4E8FBBD34F6BCB64F3D8,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48873320876675,126.48921324947885
39,제주특별자치도 제주시 노형동 937-5,937-5,제주특별자치도 제주시 노형동,온도커피,1249506544,http://t1.daumcdn.net/localfiy/28AF64D6581E4A93917B0425562F2B07,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48292941867195,126.4845820546546
1183,제주특별자치도 제주시 도남동 746-3,746-3,제주특별자치도 제주시 도남동,에린,23372722,http://t1.daumcdn.net/place/5B2AC6CE2E7A48DDB35C6A8DE3FE3A7B,0.0,제주시,제주시,제주시,도남동,"['제주특별자치도', '제주시', '도남동']",33.489974473007976,126.5285110213442
201,제주특별자치도 제주시 노형동 1054-6,1054-6,제주특별자치도 제주시 노형동,카페띠아모 제주북노형점,17624223,,1.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48879227500632,126.47657625080869
2355,제주특별자치도 제주시 연동 273-4,273-4,제주특별자치도 제주시 연동,파스쿠찌 제주제원점,26333051,http://t1.daumcdn.net/place/E94E7A221717481EBEF203C2B08D694A,1.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.487548610318576,126.49055013269671
2859,제주특별자치도 제주시 이도2동 1975-6,1975-6,제주특별자치도 제주시 이도2동,스튜디오펌킨,108251752,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49184693873521,126.5402298209834
2406,제주특별자치도 제주시 일도2동 378-8,378-8,제주특별자치도 제주시 일도2동,시즌아이PC카페 제주일도이동점,1354655532,,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.50588850709848,126.54075827107276
1433,제주특별자치도 제주시 연동 1523,1523,제주특별자치도 제주시 연동,아라파파,19606781,http://t1.daumcdn.net/place/2358731FD78B4984BF9B6E35F8549491,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.47847290051628,126.49092172138783
2050,제주특별자치도 제주시 화북일동 1069-1,1069-1,제주특별자치도 제주시 화북일동,에이바우트커피 삼화점,878012600,http://t1.daumcdn.net/place/3E94FF79AEFB410ABDC1A90ADB1C805A,0.0,제주시,제주시,제주시,화북일동,"['제주특별자치도', '제주시', '화북일동']",33.515407661813576,126.57254190661432
658,제주특별자치도 제주시 오라일동 2441-1,2441-1,제주특별자치도 제주시 오라일동,터미널,21493417,,0.0,제주시,제주시,제주시,오라일동,"['제주특별자치도', '제주시', '오라일동']",33.49974571889667,126.51490720946047
1628,제주특별자치도 제주시 용담삼동 2291-1,2291-1,제주특별자치도 제주시 용담삼동,시마에스프레소,14080373,http://t1.daumcdn.net/cfile/1467A8384EBCA24D01,0.0,제주시,제주시,제주시,용담삼동,"['제주특별자치도', '제주시', '용담삼동']",33.51990580733366,126.49430013041638
2852,제주특별자치도 제주시 이도2동 1188-15,1188-15,제주특별자치도 제주시 이도2동,앨리스,15866494,http://t1.daumcdn.net/place/7580677642CB444D9829CB59FC9E4F42,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.4975879681915,126.52957600585158
1107,제주특별자치도 제주시 용담삼동 517-4,517-4,제주특별자치도 제주시 용담삼동,마이마더카페,26303937,http://t1.daumcdn.net/cfile/242D1F3D5461CDB308,1.0,제주시,제주시,제주시,용담삼동,"['제주특별자치도', '제주시', '용담삼동']",33.51621650247673,126.50591603662599
3125,제주특별자치도 제주시 아라일동 2574,2574,제주특별자치도 제주시 아라일동,해즈빈연북로점,2090297608,,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.48387143875999,126.53587777594743
2974,제주특별자치도 제주시 노형동 3810-6,3810-6,제주특별자치도 제주시 노형동,오늘의마카롱,1540300848,http://t1.daumcdn.net/place/7D0328EF33B14D29A54CE72885981EB3,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.479992291859794,126.47476572166234
1569,제주특별자치도 제주시 노형동 755-3,755-3,제주특별자치도 제주시 노형동,이스탄불카페,12525939,http://t1.daumcdn.net/place/D3A44E59E6C944C283C716CF31F473CB,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.477248971299986,126.47759243800458
1051,제주특별자치도 제주시 용담2동 928-30,928-30,제주특별자치도 제주시 용담2동,풍양,1304505019,,0.0,제주시,제주시,제주시,용담2동,"['제주특별자치도', '제주시', '용담2동']",33.51235448045012,126.50420729505628
888,제주특별자치도 제주시 오라이동 696-7,696-7,제주특별자치도 제주시 오라이동,도리화과,1766276489,http://t1.daumcdn.net/place/44DBE97016244BB7B61EBE43C8680015,0.0,제주시,제주시,제주시,오라이동,"['제주특별자치도', '제주시', '오라이동']",33.4690885395638,126.50956584572329
1332,제주특별자치도 제주시 오라일동 1063-5,1063-5,제주특별자치도 제주시 오라일동,투썸플레이스 제주오라점,25019123,http://t1.daumcdn.net/place/3DC6BAAF22AA4F24873403DA2A6AB654,1.0,제주시,제주시,제주시,오라일동,"['제주특별자치도', '제주시', '오라일동']",33.49257131287481,126.52012090724457
2000,제주특별자치도 제주시 이도2동 1186-21,1186-21,제주특별자치도 제주시 이도2동,카페모리,19712864,http://t1.daumcdn.net/place/7E23D1F19DAE4040B808F70576856D30,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49745264395633,126.53002870788436
2374,제주특별자치도 제주시 아라이동 3012-13,3012-13,제주특별자치도 제주시 아라이동,아이스빈 이도점,17790368,,0.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.492076033460776,126.54269062061475
656,제주특별자치도 제주시 아라일동 6091-4,6091-4,제주특별자치도 제주시 아라일동,공차 제주아라점,1565528511,,1.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.4730656954105,126.54533374157948
1448,제주특별자치도 제주시 용담삼동 2319-1,2319-1,제주특별자치도 제주시 용담삼동,파스쿠찌 제주용담해안도로점,22018778,http://t1.daumcdn.net/place/21FBF5A412204634A0B5DEAA88804D4D,1.0,제주시,제주시,제주시,용담삼동,"['제주특별자치도', '제주시', '용담삼동']",33.51945745017725,126.49313162772296
1056,제주특별자치도 제주시 아라이동 1394-11,1394-11,제주특별자치도 제주시 아라이동,미세스테라,26530095,,0.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.48720318240999,126.546443474122
2905,제주특별자치도 제주시 노형동 933-15,933-15,제주특별자치도 제주시 노형동,모나미,1915100011,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.484120753308254,126.48314613497112
1245,제주특별자치도 제주시 아라일동 6127,6127,제주특별자치도 제주시 아라일동,카페베네 제주아라지구점,25782035,,1.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.47428703464643,126.54894646799004
514,제주특별자치도 제주시 이도2동 1022-6,1022-6,제주특별자치도 제주시 이도2동,지유명차 제주이도점,26590518,http://t1.daumcdn.net/cfile/2553C644555F128125,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.493266531661746,126.53216902591592
822,제주특별자치도 제주시 오라이동 3300,3300,제주특별자치도 제주시 오라이동,투썸플레이스 제주오라우정점,1828484014,http://t1.daumcdn.net/place/C836BDC6640346238E5EDBA6A9801C0A,1.0,제주시,제주시,제주시,오라이동,"['제주특별자치도', '제주시', '오라이동']",33.473605434944616,126.50545657669193
1971,제주특별자치도 제주시 이도일동 1414,1414,제주특별자치도 제주시 이도일동,신중앙로,835064434,,0.0,제주시,제주시,제주시,이도일동,"['제주특별자치도', '제주시', '이도일동']",,
2955,제주특별자치도 제주시 연동 291-93,291-93,제주특별자치도 제주시 연동,에이프릴,292295175,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.49118934958737,126.49454028891459
369,제주특별자치도 제주시 일도2동 149-21,149-21,제주특별자치도 제주시 일도2동,마로네,190369119,http://t1.daumcdn.net/localfiy/E8DC6435FF6D4C4DAB7BBCB145DA62FE,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.51218426365033,126.53952816514517
3320,제주특별자치도 제주시 노형동 3784-13,3784-13,제주특별자치도 제주시 노형동,아베끄뚜아,1176251535,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48282231753067,126.48052426088225
2567,제주특별자치도 제주시 영평동 2169-17,2169-17,제주특별자치도 제주시 영평동,에이바우트커피 첨단점,1952083708,,0.0,제주시,제주시,제주시,영평동,"['제주특별자치도', '제주시', '영평동']",33.45215229444294,126.57169090095705
1704,제주특별자치도 제주시 도련일동 1938-5,1938-5,제주특별자치도 제주시 도련일동,탐앤탐스 제주삼화지구점,24454786,http://t1.daumcdn.net/place/F46FE78B2DA44AFD97E0917475497F9C,1.0,제주시,제주시,제주시,도련일동,"['제주특별자치도', '제주시', '도련일동']",33.516288929309,126.58030885688824
974,제주특별자치도 제주시 이도2동 2002-14,2002-14,제주특별자치도 제주시 이도2동,코디,26805894,http://t1.daumcdn.net/cfile/251D214A557ED9CD20,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.48901468612392,126.53506269820498
2419,제주특별자치도 제주시 연동 274-46,274-46,제주특별자치도 제주시 연동,아이스빈 연동점,14869476,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.485627944450364,126.49180089606043
3041,제주특별자치도 제주시 일도2동 550-2,550-2,제주특별자치도 제주시 일도2동,가을다방,21569109,,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.51371205037036,126.53820696012646
1835,제주특별자치도 제주시 건입동 940-1,940-1,제주특별자치도 제주시 건입동,제주이디오라커피,910143396,,0.0,제주시,제주시,제주시,건입동,"['제주특별자치도', '제주시', '건입동']",33.517265018412814,126.5335812407214
818,제주특별자치도 제주시 도두일동 2581,2581,제주특별자치도 제주시 도두일동,카페희스토리,1338197965,http://t1.daumcdn.net/localfiy/CD49C6ED834249538EE4D2B3BBB9AF54,0.0,제주시,제주시,제주시,도두일동,"['제주특별자치도', '제주시', '도두일동']",33.50512374568699,126.46770469211101
