,addrbunho,address,cafe,cafe_id,image_url,franchise,si,address1,town,ri,final_address,lat,lng
560,1525-2,제주특별자치도 서귀포시 서호동,비브레이브 혁신도시점,767876049,http://t1.daumcdn.net/place/8C44E3971E2746CF99B9C46C18166ADB,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서호동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서호동 1525-2,33.254935401809995,126.51817464078901
2700,832,제주특별자치도 제주시 삼도2동,아꼬아,818388437,,0.0,제주시,"['제주특별자치도', '제주시', '삼도2동']",제주시,제주시,제주특별자치도 제주시 삼도2동 832,33.511644677760295,126.51993814963029
2564,657,제주특별자치도 서귀포시 성산읍 수산리,공드리,501338313,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '수산리']",성산읍,수산리,제주특별자치도 서귀포시 성산읍 수산리 657,,
1565,1305,제주특별자치도 서귀포시 하효동,케렌시아카페,2117416011,http://t1.daumcdn.net/place/87F80024C0104FBAB25B753C14AF618A,0.0,서귀포시,"['제주특별자치도', '서귀포시', '하효동']",서귀포시,서귀포시,제주특별자치도 서귀포시 하효동 1305,33.249479140980206,126.61915491167778
188,3610-4,제주특별자치도 제주시 한경면 고산리,카페다금바리스타,26885624,http://t1.daumcdn.net/place/45C3EBCB17884BF19DF7E56B761B9B6A,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '고산리']",한경면,고산리,제주특별자치도 제주시 한경면 고산리 3610-4,33.308792977217536,126.16522739704929
3359,2319-8,제주특별자치도 제주시 오라삼동,제주명품,9398816,,0.0,제주시,"['제주특별자치도', '제주시', '오라삼동']",제주시,제주시,제주특별자치도 제주시 오라삼동 2319-8,33.498098979124116,126.50703054181494
98,1338,제주특별자치도 제주시 일도1동,슈가갤러리,1184824906,http://t1.daumcdn.net/place/9AF23E6876774B6FBC9ED7109AB04B25,0.0,제주시,"['제주특별자치도', '제주시', '일도1동']",제주시,제주시,제주특별자치도 제주시 일도1동 1338,33.51432700455578,126.52628658559321
3036,732-2,제주특별자치도 제주시 조천읍 교래리,돌카롱 사려니숲길본점,816844811,http://t1.daumcdn.net/place/86569FDC9B3144848993FAF210D9A9AF,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '교래리']",조천읍,교래리,제주특별자치도 제주시 조천읍 교래리 732-2,33.425838274836806,126.65700494321312
2476,3092-1,제주특별자치도 서귀포시 대정읍 신도리,카페공유,1637085501,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '대정읍', '신도리']",대정읍,신도리,제주특별자치도 서귀포시 대정읍 신도리 3092-1,33.27645585926642,126.17243921344803
2414,478-5,제주특별자치도 서귀포시 서귀동,마스터클래식 이중섭점,2012124390,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 478-5,33.2449599076665,126.56415443372921
2371,2848-2,제주특별자치도 제주시 한경면 저지리,담앙족욕카페,299502916,,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '저지리']",한경면,저지리,제주특별자치도 제주시 한경면 저지리 2848-2,33.322984517305606,126.2633751614452
761,572-10,제주특별자치도 제주시 구좌읍 종달리,달리다방,2081719694,,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '종달리']",구좌읍,종달리,제주특별자치도 제주시 구좌읍 종달리 572-10,33.49340572779677,126.9089461309933
799,2590-3,제주특별자치도 제주시 노형동,카페소바니,1351245165,http://t1.daumcdn.net/localfiy/searchregister_1338091425,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 2590-3,33.48246567610776,126.4703911249178
2848,624,제주특별자치도 제주시 구좌읍 종달리,투썸플레이스 제주루마인점,1936856046,http://t1.daumcdn.net/place/0AB57C9D3E7B4ED2A3A6EC5FABEEE6FD,1.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '종달리']",구좌읍,종달리,제주특별자치도 제주시 구좌읍 종달리 624,33.48426485038828,126.90135504512831
582,4554,제주특별자치도 제주시 애월읍 봉성리,새빌,2113185266,http://t1.daumcdn.net/place/FC8F731ED68745129B27E2761D7DF66C,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '봉성리']",애월읍,봉성리,제주특별자치도 제주시 애월읍 봉성리 4554,33.3630629617417,126.36395385929471
2743,1645-1,제주특별자치도 제주시 구좌읍 동복리,바람벽에흰당나귀,25746672,http://t1.daumcdn.net/place/1E5779539D08430CBB1AEA8236BD0637,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '동복리']",구좌읍,동복리,제주특별자치도 제주시 구좌읍 동복리 1645-1,33.553742572029456,126.70750735214159
2353,1073,제주특별자치도 제주시 삼도이동,리듬,427669200,http://t1.daumcdn.net/localfiy/0A406FA8EDE6404AB31353349E8D9026,0.0,제주시,"['제주특별자치도', '제주시', '삼도이동']",제주시,제주시,제주특별자치도 제주시 삼도이동 1073,33.51383678068198,126.51979257938993
464,1547-1,제주특별자치도 서귀포시 성산읍 고성리,어반가라지,1062435894,http://t1.daumcdn.net/place/ECDE18C16C6748489B4E5649ECF21DA2,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '고성리']",성산읍,고성리,제주특별자치도 서귀포시 성산읍 고성리 1547-1,33.44822575402469,126.90601201316493
1947,292-4,제주특별자치도 제주시 이호일동,카페그라나다,1440596180,http://t1.daumcdn.net/place/1E2B9C83DA3C43E38776913A22D7B7AF,0.0,제주시,"['제주특별자치도', '제주시', '이호일동']",제주시,제주시,제주특별자치도 제주시 이호일동 292-4,33.49942108837249,126.46412376891853
2558,272-43,제주특별자치도 제주시 연동,요거프레소 바오젠점,27384817,,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 272-43,33.4880915298771,126.49190701914355
2396,2507-1,제주특별자치도 서귀포시 색달동,갈치카페,27376769,http://t1.daumcdn.net/place/B675DED170884504830C5EA8DD767330,0.0,서귀포시,"['제주특별자치도', '서귀포시', '색달동']",서귀포시,서귀포시,제주특별자치도 서귀포시 색달동 2507-1,33.25558866975782,126.41488345100578
205,3103-1,제주특별자치도 제주시 오라이동,카페블룸,18392685,,0.0,제주시,"['제주특별자치도', '제주시', '오라이동']",제주시,제주시,제주특별자치도 제주시 오라이동 3103-1,33.48115198664714,126.50505649410272
2983,1503-6,제주특별자치도 제주시 애월읍 납읍리,푸르메가살고있는곳,1804590593,http://t1.daumcdn.net/localfiy/A6A9FA434AD84D00AB6D09205B7598EB,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '납읍리']",애월읍,납읍리,제주특별자치도 제주시 애월읍 납읍리 1503-6,33.4359250302414,126.33012577341407
393,1291-16,제주특별자치도 제주시 노형동,커피팀버 노형점,2032789771,,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 1291-16,33.48783632386033,126.48079991027431
784,138,제주특별자치도 제주시 애월읍 고성리,웨딩카페나비인,1009227539,,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '고성리']",애월읍,고성리,제주특별자치도 제주시 애월읍 고성리 138,33.43740649812135,126.42636830865244
1837,264-3,제주특별자치도 제주시 용담1동,비비큐프리미엄까페제주사랑점,1334176690,,0.0,제주시,"['제주특별자치도', '제주시', '용담1동']",제주시,제주시,제주특별자치도 제주시 용담1동 264-3,33.5049570753106,126.51310884670937
3196,261-1,제주특별자치도 제주시 연동,파노라마라이브카페,18838340,,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 261-1,33.489702634704564,126.48992203593993
126,435,제주특별자치도 제주시 용담2동,노셋플랜즈,2127711601,http://t1.daumcdn.net/place/50192689892F4B8CBE8E733CDECE5066,0.0,제주시,"['제주특별자치도', '제주시', '용담2동']",제주시,제주시,제주특별자치도 제주시 용담2동 435,33.51581148617379,126.51384024076461
1650,667-36,제주특별자치도 서귀포시 서귀동,다우리식당카페,1041419113,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 667-36,33.241335654176,126.56116380533767
797,1370-3,제주특별자치도 제주시 구좌읍 송당리,우연히그곳,875047975,http://t1.daumcdn.net/place/75D46194139D4677BD6E70919516F6A6,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '송당리']",구좌읍,송당리,제주특별자치도 제주시 구좌읍 송당리 1370-3,33.471722254823945,126.78287482726341
581,931-6,제주특별자치도 서귀포시 대정읍 하모리,제일다방,21484309,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '대정읍', '하모리']",대정읍,하모리,제주특별자치도 서귀포시 대정읍 하모리 931-6,33.221104827710526,126.25222019159523
203,2424-2,제주특별자치도 서귀포시 표선면 표선리,늘제과점,1540027970,http://t1.daumcdn.net/localfiy/877DA494C47948A4A1A18C557C4160F7,0.0,서귀포시,"['제주특별자치도', '서귀포시', '표선면', '표선리']",표선면,표선리,제주특별자치도 서귀포시 표선면 표선리 2424-2,33.31112089056654,126.817773968336
2887,2137-20,제주특별자치도 제주시 삼양이동,삼양다방,1309802012,,0.0,제주시,"['제주특별자치도', '제주시', '삼양이동']",제주시,제주시,제주특별자치도 제주시 삼양이동 2137-20,33.52147738019869,126.5864107814758
610,1697,제주특별자치도 서귀포시 하원동,카페헬로,970199448,http://t1.daumcdn.net/localfiy/searchregister_1178939470,0.0,서귀포시,"['제주특별자치도', '서귀포시', '하원동']",서귀포시,서귀포시,제주특별자치도 서귀포시 하원동 1697,33.24395842718724,126.45143422349393
89,256-25,제주특별자치도 서귀포시 서귀동,해당화다방,10925287,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 256-25,33.249245809376085,126.56660551136841
702,1145-6,제주특별자치도 제주시 아라이동,테오도라,2089041330,,0.0,제주시,"['제주특별자치도', '제주시', '아라이동']",제주시,제주시,제주특별자치도 제주시 아라이동 1145-6,33.48459261483663,126.55152270744442
3283,2029-21,제주특별자치도 제주시 이도2동,도트,495042787,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 2029-21,33.488042584319736,126.53357440040472
1882,283-4,제주특별자치도 제주시 연동,토방속에장독대,10895086,http://t1.daumcdn.net/place/9EF670767075469EAC0BD80421A02B1E,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 283-4,33.48767007831775,126.49290800448483
1613,536-4,제주특별자치도 제주시 구좌읍 월정리,모래비,18325298,http://t1.daumcdn.net/place/4ABF842F3A3545DBB78A7809A6C0A2D6,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '월정리']",구좌읍,월정리,제주특별자치도 제주시 구좌읍 월정리 536-4,33.55546019471959,126.79616063908585
866,1507-10,제주특별자치도 제주시 연동,라운딩,645154188,,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 1507-10,33.47916397295887,126.49235076576895
2113,2184,제주특별자치도 제주시 영평동,닷카페,572471659,,0.0,제주시,"['제주특별자치도', '제주시', '영평동']",제주시,제주시,제주특별자치도 제주시 영평동 2184,33.45248818154105,126.5707900765851
1790,산 24-7,제주특별자치도 제주시 애월읍 상가리,더휘게,2045474568,http://t1.daumcdn.net/localfiy/8C10A0A6C8D7462DAF5545BC41B7161B,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '상가리']",애월읍,상가리,제주특별자치도 제주시 애월읍 상가리 산 24-7,33.42983117873223,126.35409090301435
1965,1192-14,제주특별자치도 제주시 삼도2동,커피앤티,17359058,,0.0,제주시,"['제주특별자치도', '제주시', '삼도2동']",제주시,제주시,제주특별자치도 제주시 삼도2동 1192-14,33.517076397856556,126.52287890773414
3143,976,제주특별자치도 제주시 애월읍 수산리,콩쥐살쥐,25497397,http://t1.daumcdn.net/place/52E779A1A5DE43A9B0C83E3BAFBD4AE7,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '수산리']",애월읍,수산리,제주특별자치도 제주시 애월읍 수산리 976,33.46782971214234,126.38788006339946
280,207-1,제주특별자치도 서귀포시 강정동,툭탁,1091922425,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '강정동']",서귀포시,서귀포시,제주특별자치도 서귀포시 강정동 207-1,33.25322012986874,126.50295870909875
3073,1894,제주특별자치도 제주시 애월읍 유수암리,카페유수공간,1536848112,http://t1.daumcdn.net/localfiy/searchregister_1980699664,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '유수암리']",애월읍,유수암리,제주특별자치도 제주시 애월읍 유수암리 1894,33.44114285790272,126.4027189891276
171,3004-1,제주특별자치도 제주시 한경면 저지리,큐타초코,501601035,http://t1.daumcdn.net/localfiy/FB2DE9D727964A26AD74EAEE9F1579C3,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '저지리']",한경면,저지리,제주특별자치도 제주시 한경면 저지리 3004-1,33.31762103316579,126.26996667369258
2051,1303,제주특별자치도 서귀포시 하효동,서영에스앤씨,201772000,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '하효동']",서귀포시,서귀포시,제주특별자치도 서귀포시 하효동 1303,33.24993244010233,126.61878809815691
2651,473-2,제주특별자치도 제주시 구좌읍 하도리,리치망고 하도점,26915456,http://t1.daumcdn.net/place/D07D94DFB6214E11AB24B82DCC337E6F,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '하도리']",구좌읍,하도리,제주특별자치도 제주시 구좌읍 하도리 473-2,33.527041246550546,126.88942195242844
